Country	2010	2018	ID	id_row
Australia	115.0	38.0	Q408	0
Austria	49.0	6.0	Q40	1
Belarus	159.0	45.0	Q184	2
Belgium	9.0	16.0	Q31	3
Brazil	143.0	100.0	Q155	4
Brunei Darussalam	24.0	12.0	Q921	5
Bulgaria	4.0	14.0	Q219	6
Canada	250.0	111.0	Q16	7
Chile	100.0	0.0	Q298	8
China	1478.0	1140.0	Q148	9
Colombia	0.0	10.0	Q739	10
Czech Republic	4.0	88.0	Q213	11
Denmark	8.0	28.0	Q35	12
Finland	61.0	42.0	Q33	13
France	866.0	1773.0	Q142	14
Germany	2664.0	1071.0	Q183	15
India	5.0	43.0	Q668	16
Indonesia	8.0	15.0	Q252	17
Iran, Islamic Rep.	45.0	20.0	Q794	18
Israel	637.0	655.0	Q801	19
Italy	539.0	555.0	Q38	20
Jordan	117.0	1.0	Q810	21
Korea, Rep.	197.0	1066.0	Q884	22
Kyrgyz Republic	14.0	5.0	Q813	23
Montenegro	18.0	0.0	Q236	24
Netherlands	371.0	438.0	Q55	25
New Zealand	75.0	6.0	Q664	26
Norway	159.0	58.0	Q20	27
Pakistan	1.0	2.0	Q843	28
Poland	28.0	21.0	Q36	29
Portugal	0.0	3.0	Q45	30
Qatar	0.0	3.0	Q846	31
Russian Federation	6275.0	6506.0	Q159	32
Serbia	31.0	27.0	Q403	33
Singapore	25.0	47.0	Q334	34
Slovak Republic	4.0	12.0	Q214	35
South Africa	235.0	65.0	Q258	36
Spain	263.0	1025.0	Q29	37
Sweden	659.0	159.0	Q34	38
Switzerland	251.0	237.0	Q39	39
Turkey	72.0	265.0	Q43	40
Ukraine	485.0	195.0	Q212	41
United Arab Emirates	39.0	113.0	Q878	42
United Kingdom	1157.0	699.0	Q145	43
United States	8033.0	10414.0	Q30	44
Uzbekistan	209.0	68.0	Q265	45
