Country	1990	2014	ID	id_row
Albania	37.7	22.1	Q222	0
Algeria	11.1	8.3	Q262	1
Angola	44.9	2020.8	Q916	2
Argentina	14.7	16.9	Q414	3
Armenia	19.2	11.1	Q399	4
Australia	16.5	11.5	Q408	5
Austria	17.1	17.7	Q40	6
Azerbaijan	30.4	7.5	Q227	7
Bahrain	0.3	7.3	Q398	8
Bangladesh	20.2	16.3	Q902	9
Belarus	8.4	9.4	Q184	10
Belgium	26.5	20.7	Q31	11
Benin	11.5	6.1	Q962	12
Bolivia	15.0	11.5	Q750	13
Bosnia and Herzegovina	24.6	9.8	Q225	14
Botswana	17.8	10.0	Q963	15
Brazil	25.3	20.6	Q155	16
Brunei Darussalam	3.7	5.1	Q921	17
Bulgaria	16.2	8.1	Q219	18
Cameroon	6.4	7.1	Q1009	19
Canada	18.2	12.0	Q16	20
Chile	21.7	18.7	Q298	21
China	35.9	31.7	Q148	22
Colombia	26.3	18.3	Q739	23
Congo, Dem. Rep.	28.8	2.8	Q974	24
Congo, Rep.	6.3	2.7	Q971	25
Costa Rica	26.2	13.7	Q800	26
Cote d'Ivoire	14.8	14.9	Q1008	27
Croatia	26.1	14.9	Q224	28
Cuba	31.6	29.9	Q241	29
Curacao	20.3	8.4	Q25279	30
Cyprus	20.3	11.6	Q229	31
Czech Republic	31.1	14.0	Q213	32
Denmark	10.7	10.0	Q35	33
Dominican Republic	10.8	11.6	Q786	34
Ecuador	18.1	13.3	Q736	35
Egypt, Arab Rep.	34.2	15.2	Q79	36
El Salvador	23.7	11.9	Q792	37
Eritrea	4.5	3.6	Q986	38
Estonia	12.0	4.9	Q191	39
Ethiopia	25.3	34.2	Q115	40
Finland	25.3	16.7	Q33	41
France	20.7	15.7	Q142	42
Gabon	15.4	33.5	Q1000	43
Georgia	22.1	21.0	Q230	44
Germany	16.6	12.4	Q183	45
Ghana	11.8	12.6	Q117	46
Gibraltar	0.0	0.0	Q1410	47
Greece	13.8	9.1	Q41	48
Guatemala	22.1	34.2	Q774	49
Haiti	19.4	2020.6	Q790	50
Honduras	34.9	9.7	Q783	51
Hong Kong SAR, China	9.0	16.7	Q8646	52
Hungary	21.4	15.6	Q28	53
Iceland	28.9	29.4	Q189	54
India	27.9	26.4	Q668	55
Indonesia	22.9	18.4	Q252	56
Iran, Islamic Rep.	21.8	16.7	Q794	57
Iraq	14.9	7.9	Q796	58
Ireland	13.3	10.6	Q27	59
Israel	9.7	4.5	Q801	60
Italy	19.0	11.2	Q38	61
Jamaica	51.7	35.7	Q766	62
Japan	25.8	19.2	Q17	63
Jordan	14.0	9.8	Q810	64
Kazakhstan	34.1	18.7	Q232	65
Kenya	25.5	23.8	Q114	66
Korea, Dem. Peopleâ€™s Rep.	67.6	61.5	Q423	67
Korea, Rep.	22.2	13.7	Q884	68
Kuwait	14.6	16.7	Q817	69
Kyrgyz Republic	37.1	19.6	Q813	70
Latvia	13.6	12.6	Q211	71
Lebanon	6.0	4.9	Q822	72
Libya	8.1	4.1	Q1016	73
Lithuania	19.0	11.2	Q37	74
Luxembourg	47.3	9.3	Q32	75
North Macedonia	19.0	15.1	Q221	76
Malaysia	28.3	13.0	Q833	77
Malta	0.0	1.3	Q233	78
Mauritius	13.8	8.3	Q1027	79
Mexico	20.7	13.4	Q96	80
Moldova	6.7	12.7	Q217	81
Mongolia	21.9	11.8	Q711	82
Morocco	27.4	13.6	Q1028	83
Mozambique	12.0	15.5	Q1029	84
Myanmar	24.8	2020.5	Q836	85
Namibia	0.9	9.2	Q1030	86
Nepal	22.5	32.7	Q837	87
Netherlands	16.0	14.7	Q55	88
New Zealand	27.2	21.7	Q664	89
Nicaragua	17.4	12.3	Q811	90
Nigeria	13.6	12.2	Q1033	91
Norway	22.7	16.1	Q20	92
Oman	21.3	37.4	Q842	93
Pakistan	29.8	23.8	Q843	94
Panama	19.9	24.4	Q804	95
Paraguay	7.8	2.9	Q733	96
Peru	21.3	17.5	Q419	97
Philippines	27.3	14.5	Q928	98
Poland	12.4	10.3	Q36	99
Portugal	21.3	12.9	Q45	100
Qatar	25.2	17.8	Q846	101
Romania	35.9	18.2	Q218	102
Russian Federation	11.6	12.3	Q159	103
Saudi Arabia	18.6	24.1	Q851	104
Senegal	11.3	18.3	Q1041	105
Serbia	15.8	9.3	Q403	106
Singapore	1.5	24.9	Q334	107
Slovak Republic	28.9	24.6	Q214	108
Slovenia	19.4	13.2	Q215	109
South Africa	22.2	12.6	Q258	110
Spain	20.3	14.3	Q29	111
Sri Lanka	10.9	5.9	Q854	112
Sudan	12.7	13.1	Q1049	113
Sweden	22.8	17.4	Q34	114
Switzerland	16.0	13.6	Q39	115
Syrian Arab Republic	10.9	13.5	Q858	116
Tajikistan	0.0	1.5	Q863	117
Tanzania	20.4	15.5	Q924	118
Thailand	18.2	20.9	Q869	119
Togo	3.4	9.3	Q945	120
Trinidad and Tobago	21.6	22.4	Q754	121
Tunisia	27.8	21.3	Q948	122
Turkey	25.7	14.6	Q43	123
Turkmenistan	1.6	3.5	Q874	124
Ukraine	28.3	23.5	Q212	125
United Arab Emirates	51.3	36.9	Q878	126
United Kingdom	14.0	9.6	Q145	127
United States	12.6	8.7	Q30	128
Uruguay	15.6	12.8	Q77	129
Uzbekistan	0.0	13.7	Q265	130
Venezuela, RB	25.1	27.6	Q717	131
Vietnam	32.6	33.8	Q881	132
Yemen, Rep.	0.0	2020.8	Q805	133
Zambia	50.4	46.7	Q953	134
Zimbabwe	29.2	9.0	Q954	135
