Country	19902000	20002019	ID	id_row
Algeria	19.5	3.3	Q262	0
Argentina	4.3	1.0	Q414	1
Armenia	4.5	2.5	Q399	2
Australia	3.3	2.6	Q408	3
Austria	2.1	0.8	Q40	4
Bahamas, The	3.4	1.6	Q778	5
Bangladesh	2.6	5.7	Q902	6
Belarus	-0.9	2.9	Q184	7
Belgium	1.8	1.2	Q31	8
Belize	8.1	2.1	Q242	9
Benin	3.9	3.6	Q962	10
Bolivia	3.6	4.9	Q750	11
Botswana	5.4	4.7	Q963	12
Brazil	3.1	0.7	Q155	13
Brunei Darussalam	2.5	1.7	Q921	14
Bulgaria	-3.9	2.7	Q219	15
Burkina Faso	5.0	4.7	Q965	16
Cambodia	6.0	5.6	Q424	17
Cameroon	3.6	4.5	Q1009	18
Canada	2.0	2.1	Q16	19
Chile	7.1	3.7	Q298	20
China	10.7	8.2	Q148	21
Hong Kong SAR, China	3.9	3.9	Q8646	22
Macao SAR, China	3.9	5.2	Q14773	23
Colombia	3.9	3.8	Q739	24
Comoros	1.6	2.8	Q970	25
Congo, Dem. Rep.	-2.5	4.9	Q974	26
Congo, Rep.	2.3	-1.7	Q971	27
Costa Rica	3.9	3.6	Q800	28
Croatia	2.2	0.7	Q224	29
Cuba	-0.6	2.9	Q241	30
Cyprus	6.0	0.5	Q229	31
Czech Republic	1.7	2.1	Q213	32
Denmark	2.3	1.3	Q35	33
Dominican Republic	4.9	4.6	Q786	34
Ecuador	2.0	2.3	Q736	35
Egypt, Arab Rep.	4.0	4.2	Q79	36
El Salvador	3.6	2.0	Q792	37
Estonia	5.2	3.4	Q191	38
Eswatini	7.4	2.1	Q1050	39
Finland	1.7	1.0	Q33	40
France	1.7	1.1	Q142	41
Gabon	0.8	2.2	Q1000	42
Germany	1.8	1.7	Q183	43
Greece	2.4	-1.5	Q41	44
Guatemala	4.3	3.8	Q774	45
Haiti	3.8	0.4	Q790	46
Honduras	3.3	3.5	Q783	47
Hungary	0.1	2.5	Q28	48
Iceland	3.1	3.4	Q189	49
India	5.2	7.0	Q668	50
Indonesia	5.2	4.9	Q252	51
Iran, Islamic Rep.	2.4	0.5	Q794	52
Ireland	5.2	2.2	Q27	53
Israel	5.2	3.9	Q801	54
Italy	1.2	0.0	Q38	55
Japan	1.9	0.7	Q17	56
Jordan	5.0	1.9	Q810	57
Kazakhstan	-7.8	4.5	Q232	58
Kenya	4.5	5.9	Q114	59
Korea, Rep.	5.6	2.8	Q884	60
Kyrgyz Republic	-5.7	3.5	Q813	61
Latvia	3.2	2.9	Q211	62
Lebanon	8.8	2.8	Q822	63
Lesotho	15.0	1.1	Q1013	64
Lithuania	4.4	3.1	Q37	65
Luxembourg	3.5	2.7	Q32	66
Madagascar	1.9	2.5	Q1019	67
Malaysia	5.2	6.5	Q833	68
Mali	3.1	5.0	Q912	69
Mauritania	2.1	3.7	Q1025	70
Mauritius	4.9	2.9	Q1027	71
Mexico	3.1	2.5	Q96	72
Moldova	1.8	2.9	Q217	73
Morocco	2.5	3.3	Q1028	74
Mozambique	4.1	6.8	Q1029	75
Namibia	3.8	5.4	Q1030	76
Netherlands	3.0	0.7	Q55	77
New Zealand	2.9	3.5	Q664	78
Nicaragua	3.2	3.2	Q811	79
Niger	1.8	5.9	Q1032	80
Nigeria	1.3	1.5	Q1033	81
North Macedonia	2.2	2.1	Q221	82
Norway	3.3	2.1	Q20	83
Pakistan	4.3	5.3	Q843	84
Panama	3.5	5.4	Q804	85
Paraguay	2.3	4.1	Q733	86
Peru	3.8	4.7	Q419	87
Philippines	3.7	6.4	Q928	88
Poland	5.3	2.8	Q36	89
Portugal	2.9	0.5	Q45	90
Puerto Rico	4.4	-0.9	Q1183	91
Romania	1.6	4.7	Q218	92
Russian Federation	-1.1	0.8	Q159	93
Rwanda	2.2	5.9	Q1037	94
Senegal	2.3	4.3	Q1041	95
Serbia	1.7	0.5	Q403	96
Sierra Leone	-2.2	6.1	Q1044	97
Singapore	6.7	3.8	Q334	98
Slovak Republic	2.9	2.1	Q214	99
Slovenia	3.7	1.0	Q215	100
South Africa	2.2	1.8	Q258	101
Spain	2.3	0.7	Q29	102
Sri Lanka	5.5	5.1	Q854	103
Sudan	3.8	1.3	Q1049	104
Sweden	1.2	2.0	Q34	105
Switzerland	1.2	1.5	Q39	106
Tanzania	3.3	4.0	Q924	107
Thailand	4.3	2.8	Q869	108
Togo	4.2	5.0	Q945	109
Turkey	3.9	4.8	Q43	110
Uganda	6.6	4.4	Q1036	111
Ukraine	-6.2	0.9	Q212	112
United Kingdom	2.9	2.0	Q145	113
United States	3.3	2.1	Q30	114
Uruguay	4.5	2.7	Q77	115
Uzbekistan	2.0	8.6	Q265	116
Vietnam	5.2	6.8	Q881	117
West Bank and Gaza	6.6	3.2	Q407199	118
