Country	1990	2014	ID	id_row
Albania	31.4	6.6	Q222	0
Algeria	0.0	2.4	Q262	1
Angola	0.8	0.4	Q916	2
Argentina	4.6	6.5	Q414	3
Armenia	3.0	0.4	Q399	4
Australia	1.3	1.7	Q408	5
Austria	2.2	1.2	Q40	6
Azerbaijan	8.0	3.6	Q227	7
Bahrain	0.0	0.0	Q398	8
Bangladesh	6.8	5.2	Q902	9
Belarus	3.9	4.1	Q184	10
Belgium	1.4	1.9	Q31	11
Benin	0.0	0.0	Q962	12
Bolivia	1.4	14.9	Q750	13
Bosnia and Herzegovina	20.3	3.1	Q225	14
Botswana	1.4	0.7	Q963	15
Brazil	6.0	4.0	Q155	16
Brunei Darussalam	0.0	1.3	Q921	17
Bulgaria	6.3	1.1	Q219	18
Cameroon	0.0	0.0	Q1009	19
Canada	1.7	2.9	Q16	20
Chile	1.4	0.8	Q298	21
China	6.1	2.1	Q148	22
Colombia	3.1	5.7	Q739	23
Congo, Dem. Rep.	37.8	0.0	Q974	24
Congo, Rep.	0.0	0.0	Q971	25
Costa Rica	0.8	2.8	Q800	26
Cote d'Ivoire	4.8	3.5	Q1008	27
Croatia	6.3	4.4	Q224	28
Cuba	9.1	10.8	Q241	29
Curacao	0.0	0.0	Q25279	30
Cyprus	0.0	1.7	Q229	31
Czech Republic	3.8	1.4	Q213	32
Denmark	4.5	4.4	Q35	33
Dominican Republic	1.1	0.8	Q786	34
Ecuador	1.6	9.4	Q736	35
Egypt, Arab Rep.	0.0	3.5	Q79	36
El Salvador	0.0	-0.2	Q792	37
Eritrea	0.0	-1.8	Q986	38
Estonia	2.8	1.9	Q191	39
Ethiopia	12.4	7.9	Q115	40
Finland	3.9	4.3	Q33	41
France	3.2	4.7	Q142	42
Gabon	2.2	1.7	Q1000	43
Georgia	1.6	0.4	Q230	44
Germany	1.7	0.1	Q183	45
Ghana	4.7	1.8	Q117	46
Gibraltar	0.0	0.0	Q1410	47
Greece	4.1	1.3	Q41	48
Guatemala	2.5	0.0	Q774	49
Haiti	0.0	0.0	Q790	50
Honduras	0.0	4.8	Q783	51
Hong Kong SAR, China	0.0	0.0	Q8646	52
Hungary	4.4	3.5	Q28	53
Iceland	34.7	30.4	Q189	54
India	5.4	3.0	Q668	55
Indonesia	2.9	1.4	Q252	56
Iran, Islamic Rep.	7.1	2.1	Q794	57
Iraq	0.0	0.0	Q796	58
Ireland	2.2	1.6	Q27	59
Israel	1.3	0.3	Q801	60
Italy	2.3	2.2	Q38	61
Jamaica	1.5	1.0	Q766	62
Japan	0.6	0.2	Q17	63
Jordan	7.0	2.0	Q810	64
Kazakhstan	11.0	1.3	Q232	65
Kenya	7.1	1.6	Q114	66
Korea, Dem. Peopleâ€™s Rep.	14.1	18.5	Q423	67
Korea, Rep.	3.4	1.5	Q884	68
Kuwait	0.0	0.0	Q817	69
Kyrgyz Republic	19.2	9.3	Q813	70
Latvia	4.1	5.4	Q211	71
Lebanon	0.0	0.0	Q822	72
Libya	0.0	0.0	Q1016	73
Lithuania	4.7	2.5	Q37	74
Luxembourg	0.2	0.6	Q32	75
North Macedonia	1.5	0.5	Q221	76
Malaysia	0.0	1.4	Q833	77
Malta	0.0	0.9	Q233	78
Mauritius	0.0	0.3	Q1027	79
Mexico	2.0	2.1	Q96	80
Moldova	37.7	2.5	Q217	81
Mongolia	8.2	6.4	Q711	82
Morocco	3.6	4.5	Q1028	83
Mozambique	13.9	0.8	Q1029	84
Myanmar	0.0	14.6	Q836	85
Namibia	49.6	34.8	Q1030	86
Nepal	11.2	7.6	Q837	87
Netherlands	5.2	4.5	Q55	88
New Zealand	5.5	5.1	Q664	89
Nicaragua	4.3	0.9	Q811	90
Nigeria	0.0	10.8	Q1033	91
Norway	5.1	5.3	Q20	92
Oman	4.7	2.6	Q842	93
Pakistan	1.7	0.3	Q843	94
Panama	0.0	0.6	Q804	95
Paraguay	0.0	0.0	Q733	96
Peru	3.6	0.8	Q419	97
Philippines	2.1	0.6	Q928	98
Poland	2.3	3.4	Q36	99
Portugal	3.9	2.7	Q45	100
Qatar	0.0	0.0	Q846	101
Romania	4.8	2.0	Q218	102
Russian Federation	4.3	1.2	Q159	103
Saudi Arabia	0.0	0.0	Q851	104
Senegal	8.0	0.6	Q1041	105
Serbia	8.3	0.9	Q403	106
Singapore	0.3	0.0	Q334	107
Slovak Republic	3.3	1.1	Q214	108
Slovenia	0.1	2.1	Q215	109
South Africa	1.2	2.4	Q258	110
Spain	2.1	3.3	Q29	111
Sri Lanka	14.4	2.1	Q854	112
Sudan	0.2	4.7	Q1049	113
Sweden	2.7	1.0	Q34	114
Switzerland	1.4	1.2	Q39	115
Syrian Arab Republic	22.6	7.3	Q858	116
Tajikistan	79.4	60.5	Q863	117
Tanzania	0.0	0.7	Q924	118
Thailand	6.9	5.0	Q869	119
Togo	0.0	0.0	Q945	120
Trinidad and Tobago	0.0	0.0	Q754	121
Tunisia	5.6	4.4	Q948	122
Turkey	4.6	3.7	Q43	123
Turkmenistan	27.7	17.3	Q874	124
Ukraine	3.9	1.9	Q212	125
United Arab Emirates	0.0	0.0	Q878	126
United Kingdom	2.5	1.0	Q145	127
United States	1.4	0.9	Q30	128
Uruguay	11.7	8.0	Q77	129
Uzbekistan	53.9	3.5	Q265	130
Venezuela, RB	0.0	0.0	Q717	131
Vietnam	4.1	1.1	Q881	132
Yemen, Rep.	0.0	4.1	Q805	133
Zambia	4.7	5.3	Q953	134
Zimbabwe	9.0	7.6	Q954	135
